,date,text,keywords,location,source,ngrams,spacy_location,spacy_location_no_ngram
53,2019-02-05 18:46:46+00:00,"Just got video from Highway 74, crews are using a motor grader to remove ice from roadway after recent flooding. Highway 74 remains closed between Beaver and Weaver. #MnDOT pic.twitter.com/dAbxCUZHAo",#MnDOT,,twitter,(74 crews) (74 crews using) (74 remains) (74 remains closed) (Beaver Weaver) (Beaver Weaver MnDOT) (Highway 74) (Highway 74 crews) (Highway 74 remains) (Just got) (Just got video) (MnDOT pic) (MnDOT pic twitter) (Weaver MnDOT) (Weaver MnDOT pic) (closed Beaver) (closed Beaver Weaver) (com dAbxCUZHAo) (crews using) (crews using motor) (flooding Highway) (flooding Highway 74) (got video) (got video Highway) (grader remove) (grader remove ice) (ice roadway) (ice roadway recent) (motor grader) (motor grader remove) (pic twitter) (pic twitter com) (recent flooding) (recent flooding Highway) (remains closed) (remains closed Beaver) (remove ice) (remove ice roadway) (roadway recent) (roadway recent flooding) (twitter com) (twitter com dAbxCUZHAo) (using motor) (using motor grader) (video Highway) (video Highway 74) (text_combined) ,74 74 74 74 Beaver Weaver Beaver Weaver MnDOT Highway 74 Highway 74 Highway 74 Beaver Beaver Weaver Highway Highway 74 Highway Highway Beaver Highway Highway 74 ,74 74 74 74 Beaver Weaver Beaver Weaver MnDOT Highway 74 Highway 74 Highway 74 Beaver Beaver Weaver Highway Highway 74 Highway Highway Beaver Highway Highway 74 
54,2019-02-05 01:27:07+00:00,"Highway 74 is closed to traffic Monday night because of water over the road. The 7-mile gravel stretch of Highway 74 north of Elba from Beaver to Weaver will remain closed until the water recedes. MnDOT may be able to motor grade the ice Tuesday, if it freezes sufficiently.",,,twitter,(7 mile) (7 mile gravel) (74 closed) (74 closed traffic) (74 north) (74 north Elba) (Beaver Weaver) (Beaver Weaver remain) (Elba Beaver) (Elba Beaver Weaver) (Highway 74) (Highway 74 closed) (Highway 74 north) (MnDOT able) (MnDOT able motor) (Monday night) (Monday night water) (The 7) (The 7 mile) (Tuesday freezes) (Tuesday freezes sufficiently) (Weaver remain) (Weaver remain closed) (able motor) (able motor grade) (closed traffic) (closed traffic Monday) (closed water) (closed water recedes) (freezes sufficiently) (grade ice) (grade ice Tuesday) (gravel stretch) (gravel stretch Highway) (ice Tuesday) (ice Tuesday freezes) (mile gravel) (mile gravel stretch) (motor grade) (motor grade ice) (night water) (night water road) (north Elba) (north Elba Beaver) (recedes MnDOT) (recedes MnDOT able) (remain closed) (remain closed water) (road The) (road The 7) (stretch Highway) (stretch Highway 74) (traffic Monday) (traffic Monday night) (water recedes) (water recedes MnDOT) (water road) (water road The) (text_combined) ,7 mile 7 mile 74 74 74 74 Elba Beaver Weaver Beaver Weaver Elba Beaver Elba Beaver Weaver Highway 74 Highway 74 Highway 74 MnDOT Monday night Monday night 7 mile Tuesday Tuesday Monday Tuesday Highway Tuesday Tuesday Elba Elba Beaver MnDOT MnDOT Highway Highway 74 Monday Monday night MnDOT ,7 mile 7 mile 74 74 74 74 Elba Beaver Weaver Beaver Weaver Elba Beaver Elba Beaver Weaver Highway 74 Highway 74 Highway 74 MnDOT Monday night Monday night 7 mile Tuesday Tuesday Monday Tuesday Highway Tuesday Tuesday Elba Elba Beaver MnDOT MnDOT Highway Highway 74 Monday Monday night MnDOT 
55,2018-09-21 03:30:13+00:00,"Be alert for debris and downed power lines. Hwy 20 in Cannon Falls closed because of power lines down on road. Avoid the area as crews fix, clean up. #MnDOT crews out in storm areas. Reports of trees down Faribault-Northfield area. I-35 has debris, crashes.",#MnDOT,,twitter,(20 Cannon) (20 Cannon Falls) (35 debris) (35 debris crashes) (Avoid area) (Avoid area crews) (Be alert) (Be alert debris) (Cannon Falls) (Cannon Falls closed) (Falls closed) (Falls closed power) (Faribault Northfield) (Faribault Northfield area) (Hwy 20) (Hwy 20 Cannon) (I 35) (I 35 debris) (MnDOT crews) (MnDOT crews storm) (Northfield area) (Northfield area I) (Reports trees) (Reports trees Faribault) (alert debris) (alert debris downed) (area I) (area I 35) (area crews) (area crews fix) (areas Reports) (areas Reports trees) (clean MnDOT) (clean MnDOT crews) (closed power) (closed power lines) (crews fix) (crews fix clean) (crews storm) (crews storm areas) (debris crashes) (debris downed) (debris downed power) (downed power) (downed power lines) (fix clean) (fix clean MnDOT) (lines Hwy) (lines Hwy 20) (lines road) (lines road Avoid) (power lines) (power lines Hwy) (power lines road) (road Avoid) (road Avoid area) (storm areas) (storm areas Reports) (trees Faribault) (trees Faribault Northfield) (text_combined) ,20 20 Cannon Falls 35 35 Cannon Falls Cannon Falls Falls Falls Faribault Northfield Faribault Northfield 20 20 35 35 Northfield Northfield Faribault 35 Reports Reports MnDOT MnDOT Hwy Hwy 20 Avoid Hwy Avoid Reports Faribault Faribault Northfield ,20 20 Cannon Falls 35 35 Cannon Falls Cannon Falls Falls Falls Faribault Northfield Faribault Northfield 20 20 35 35 Northfield Northfield Faribault 35 Reports Reports MnDOT MnDOT Hwy Hwy 20 Avoid Hwy Avoid Reports Faribault Faribault Northfield 
56,2018-09-11 21:43:59+00:00,"Hwy 14 eastbound lanes are closed for crash at Olmsted County Road 3 near Byron. Slow down, watch for emergency responders. Traffic being detoured",,,twitter,(14 eastbound) (14 eastbound lanes) (3 near) (3 near Byron) (Byron Slow) (Byron Slow watch) (County Road) (County Road 3) (Hwy 14) (Hwy 14 eastbound) (Olmsted County) (Olmsted County Road) (Road 3) (Road 3 near) (Slow watch) (Slow watch emergency) (Traffic detoured) (closed crash) (closed crash Olmsted) (crash Olmsted) (crash Olmsted County) (eastbound lanes) (eastbound lanes closed) (emergency responders) (emergency responders Traffic) (lanes closed) (lanes closed crash) (near Byron) (near Byron Slow) (responders Traffic) (responders Traffic detoured) (watch emergency) (watch emergency responders) (text_combined) ,14 14 3 3 Byron Byron Slow Byron Slow County Road County Road 3 14 14 Olmsted County Olmsted County Road 3 3 Olmsted Olmsted Olmsted County Byron Byron Slow ,14 14 3 3 Byron Byron Slow Byron Slow County Road County Road 3 14 14 Olmsted County Olmsted County Road 3 3 Olmsted Olmsted Olmsted County Byron Byron Slow 
57,2018-09-08 13:33:54+00:00,"#rochmn motorists alert! The 41st St NW bridge over Hwy 52 between Best Buy and Target is closed today for concrete repairs. Use adjacent frontage roads to access crossings at 19th St, 37th St or 55th St.",#rochmn,,twitter,(19th St) (19th St 37th) (37th St) (37th St 55th) (41st St) (41st St NW) (52 Best) (52 Best Buy) (55th St) (Best Buy) (Best Buy Target) (Buy Target) (Buy Target closed) (Hwy 52) (Hwy 52 Best) (NW bridge) (NW bridge Hwy) (St 37th) (St 37th St) (St 55th) (St 55th St) (St NW) (St NW bridge) (Target closed) (Target closed today) (The 41st) (The 41st St) (Use adjacent) (Use adjacent frontage) (access crossings) (access crossings 19th) (adjacent frontage) (adjacent frontage roads) (alert The) (alert The 41st) (bridge Hwy) (bridge Hwy 52) (closed today) (closed today concrete) (concrete repairs) (concrete repairs Use) (crossings 19th) (crossings 19th St) (frontage roads) (frontage roads access) (motorists alert) (motorists alert The) (repairs Use) (repairs Use adjacent) (roads access) (roads access crossings) (rochmn motorists) (rochmn motorists alert) (today concrete) (today concrete repairs) (text_combined) ,19th St 37th 37th 37th 41st 41st 52 55th Buy Target Buy Target NW NW Hwy St 37th St St 55th St St NW Target Target today The 41st 19th The 41st Hwy Hwy 52 today today 19th 19th St today today ,19th St 37th 37th 37th 41st 41st 52 55th Buy Target Buy Target NW NW Hwy St 37th St St 55th St St NW Target Target today The 41st 19th The 41st Hwy Hwy 52 today today 19th 19th St today today 
58,2018-09-07 12:25:13+00:00,"If you use the 41st St NW bridge over Hwy 52 in #rochmn , be aware that the bridge is closed and detoured on Saturday, and possibly Sunday. Use frontage roads to access other crossings http://www. dot.state.mn.us/d6/newsrels/18 /09/4-detours.html …",#rochmn,,twitter,(09 4) (09 4 detours) (18 09) (18 09 4) (4 detours) (4 detours html) (41st St) (41st St NW) (52 rochmn) (52 rochmn aware) (Hwy 52) (Hwy 52 rochmn) (If use) (If use 41st) (NW bridge) (NW bridge Hwy) (Saturday possibly) (Saturday possibly Sunday) (St NW) (St NW bridge) (Sunday Use) (Sunday Use frontage) (Use frontage) (Use frontage roads) (access crossings) (access crossings http) (aware bridge) (aware bridge closed) (bridge Hwy) (bridge Hwy 52) (bridge closed) (bridge closed detoured) (closed detoured) (closed detoured Saturday) (crossings http) (crossings http www) (d6 newsrels) (d6 newsrels 18) (detoured Saturday) (detoured Saturday possibly) (detours html) (dot state) (dot state mn) (frontage roads) (frontage roads access) (http www) (http www dot) (mn d6) (mn d6 newsrels) (newsrels 18) (newsrels 18 09) (possibly Sunday) (possibly Sunday Use) (roads access) (roads access crossings) (rochmn aware) (rochmn aware bridge) (state mn) (state mn d6) (use 41st) (use 41st St) (www dot) (www dot state) (text_combined) ,09 4 09 4 detours 18 09 18 09 4 4 detours 4 detours 52 52 Hwy 52) Hwy 52 NW NW Hwy Saturday Saturday Sunday St NW St NW Sunday Sunday Hwy Hwy 52 Saturday 18 Saturday Saturday 18 18 09 Sunday Sunday use 41st ,09 4 09 4 detours 18 09 18 09 4 4 detours 4 detours 52 52 Hwy 52) Hwy 52 NW NW Hwy Saturday Saturday Sunday St NW St NW Sunday Sunday Hwy Hwy 52 Saturday 18 Saturday Saturday 18 18 09 Sunday Sunday use 41st 
59,2018-09-06 15:57:48+00:00,"Weekend update in #rochmn 41st Street bridge at Hwy 52 will be closed, detoured for concrete repair Saturday, possibly Sunday. Use frontage roads to get to other crossings http://www. dot.state.mn.us/d6/newsrels/18 /09/4-detours.html …",#rochmn,,twitter,(09 4) (09 4 detours) (18 09) (18 09 4) (4 detours) (4 detours html) (41st Street) (41st Street bridge) (52 closed) (52 closed detoured) (Hwy 52) (Hwy 52 closed) (Saturday possibly) (Saturday possibly Sunday) (Street bridge) (Street bridge Hwy) (Sunday Use) (Sunday Use frontage) (Use frontage) (Use frontage roads) (Weekend update) (Weekend update rochmn) (bridge Hwy) (bridge Hwy 52) (closed detoured) (closed detoured concrete) (concrete repair) (concrete repair Saturday) (crossings http) (crossings http www) (d6 newsrels) (d6 newsrels 18) (detoured concrete) (detoured concrete repair) (detours html) (dot state) (dot state mn) (frontage roads) (frontage roads crossings) (http www) (http www dot) (mn d6) (mn d6 newsrels) (newsrels 18) (newsrels 18 09) (possibly Sunday) (possibly Sunday Use) (repair Saturday) (repair Saturday possibly) (roads crossings) (roads crossings http) (rochmn 41st) (rochmn 41st Street) (state mn) (state mn d6) (update rochmn) (update rochmn 41st) (www dot) (www dot state) (text_combined) ,09 4 09 4 detours 18 09 18 09 4 4 detours 4 detours 52 52 Hwy 52) Hwy 52 Saturday Saturday Sunday Hwy Sunday Sunday Weekend Weekend Hwy Hwy 52 Saturday 18 18 18 09 Sunday Sunday Saturday Saturday 41st 41st Street 41st ,09 4 09 4 detours 18 09 18 09 4 4 detours 4 detours 52 52 Hwy 52) Hwy 52 Saturday Saturday Sunday Hwy Sunday Sunday Weekend Weekend Hwy Hwy 52 Saturday 18 18 18 09 Sunday Sunday Saturday Saturday 41st 41st Street 41st 
60,2018-08-28 21:30:02+00:00,I just checked with our crew and all state roads south of La Crescent are open. Not sure about county roads. I do know there are many roads closed south of La Crosse in Wisconsin. Check this site for updates: https:// wisconsindot.gov/Pages/travel/5 11/511.aspx …,,,twitter,(11 511) (11 511 aspx) (5 11) (5 11 511) (511 aspx) (Check site) (Check site updates) (Crescent open) (Crescent open Not) (Crosse Wisconsin) (Crosse Wisconsin Check) (I just) (I just checked) (I know) (I know roads) (La Crescent) (La Crescent open) (La Crosse) (La Crosse Wisconsin) (Not sure) (Not sure county) (Pages travel) (Pages travel 5) (Wisconsin Check) (Wisconsin Check site) (checked crew) (checked crew state) (closed south) (closed south La) (county roads) (county roads I) (crew state) (crew state roads) (gov Pages) (gov Pages travel) (https wisconsindot) (https wisconsindot gov) (just checked) (just checked crew) (know roads) (know roads closed) (open Not) (open Not sure) (roads I) (roads I know) (roads closed) (roads closed south) (roads south) (roads south La) (site updates) (site updates https) (south La) (south La Crescent) (south La Crosse) (state roads) (state roads south) (sure county) (sure county roads) (travel 5) (travel 5 11) (updates https) (updates https wisconsindot) (wisconsindot gov) (wisconsindot gov Pages) (text_combined) ,11 511 11 511 5 11 5 11 511 511 Crosse Wisconsin La Crescent La Crescent La Crosse La Crosse Wisconsin Pages Pages 5 Wisconsin Check Wisconsin Check La Pages Pages La La La Crescent La Crosse 5 5 11 Pages ,11 511 11 511 5 11 5 11 511 511 Crosse Wisconsin La Crescent La Crescent La Crosse La Crosse Wisconsin Pages Pages 5 Wisconsin Check Wisconsin Check La Pages Pages La La La Crescent La Crosse 5 5 11 Pages 
61,2018-06-25 13:06:03+00:00,"Flooding has closed some roads west of I-35. Dry today, more rain tomorrow - make sure you are prepared. Check http:// 511mn.org before you go to see traffic impacts, detours and more. #MnDOT pic.twitter.com/EsFr5Cd2fI",#MnDOT,,twitter,(35 Dry) (35 Dry today) (511mn org) (511mn org traffic) (Check http) (Check http 511mn) (Dry today) (Dry today rain) (Flooding closed) (Flooding closed roads) (I 35) (I 35 Dry) (MnDOT pic) (MnDOT pic twitter) (closed roads) (closed roads west) (com EsFr5Cd2fI) (detours MnDOT) (detours MnDOT pic) (http 511mn) (http 511mn org) (impacts detours) (impacts detours MnDOT) (make sure) (make sure prepared) (org traffic) (org traffic impacts) (pic twitter) (pic twitter com) (prepared Check) (prepared Check http) (rain tomorrow) (rain tomorrow make) (roads west) (roads west I) (sure prepared) (sure prepared Check) (today rain) (today rain tomorrow) (tomorrow make) (tomorrow make sure) (traffic impacts) (traffic impacts detours) (twitter com) (twitter com EsFr5Cd2fI) (west I) (west I 35) (text_combined) ,35 35 today 511mn 511mn 511mn today today 35 511mn 511mn MnDOT Check tomorrow tomorrow Check today today tomorrow tomorrow tomorrow 35 ,35 35 today 511mn 511mn 511mn today today 35 511mn 511mn MnDOT Check tomorrow tomorrow Check today today tomorrow tomorrow tomorrow 35 
62,2018-06-18 15:36:40+00:00,Still closed. Westbound I-90 traffic detoured to the exit for Dakota where traffic can take either Highway 61 North or get back on I-90 to go West https:// hb.511mn.org/#roadReports/e ventAlbum/CARS4-11028?timeFrame=TODAY&layers=roadReports%2CwinterDriving%2CweatherWarnings%2Ccameras%2Crwis …,#roadReports,,twitter,(11028 timeFrame) (11028 timeFrame TODAY) (2Ccameras 2Crwis) (2CweatherWarnings 2Ccameras) (2CweatherWarnings 2Ccameras 2Crwis) (2CwinterDriving 2CweatherWarnings) (2CwinterDriving 2CweatherWarnings 2Ccameras) (511mn org) (511mn org roadReports) (61 North) (61 North I) (90 West) (90 West https) (90 traffic) (90 traffic detoured) (CARS4 11028) (CARS4 11028 timeFrame) (Dakota traffic) (Dakota traffic Highway) (Highway 61) (Highway 61 North) (I 90) (I 90 West) (I 90 traffic) (North I) (North I 90) (Still closed) (Still closed Westbound) (TODAY layers) (TODAY layers roadReports) (West https) (West https hb) (Westbound I) (Westbound I 90) (closed Westbound) (closed Westbound I) (detoured exit) (detoured exit Dakota) (e ventAlbum) (e ventAlbum CARS4) (exit Dakota) (exit Dakota traffic) (hb 511mn) (hb 511mn org) (https hb) (https hb 511mn) (layers roadReports) (layers roadReports 2CwinterDriving) (org roadReports) (org roadReports e) (roadReports 2CwinterDriving) (roadReports 2CwinterDriving 2CweatherWarnings) (roadReports e) (roadReports e ventAlbum) (timeFrame TODAY) (timeFrame TODAY layers) (traffic Highway) (traffic Highway 61) (traffic detoured) (traffic detoured exit) (ventAlbum CARS4) (ventAlbum CARS4 11028) (text_combined) ,11028 2Crwis 2Ccameras 2Crwis 2Ccameras 511mn 511mn 61 61 90 90 90 90 Dakota Dakota Highway 61 61 90 90 Westbound TODAY TODAY Westbound Westbound Dakota CARS4 Dakota Dakota 511mn 511mn 511mn Highway Highway 61 CARS4 ,11028 2Crwis 2Ccameras 2Crwis 2Ccameras 511mn 511mn 61 61 90 90 90 90 Dakota Dakota Highway 61 61 90 90 Westbound TODAY TODAY Westbound Westbound Dakota CARS4 Dakota Dakota 511mn 511mn 511mn Highway Highway 61 CARS4 
